series_id,window_idx,window_start,window_end,timestamp_start,timestamp_end,attention_fingerprint,n_row_labels,n_token_labels,target_query_label,top_source_label,top_source_attention,time_attn_shape,group_attn_shape
load_26,269,6456,6480,2014-02-06 00:00:00,2014-02-06 23:00:00,84b6fd842531cf29,71,14,target,target,0.02618810534477234,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,270,6480,6504,2014-02-07 00:00:00,2014-02-07 23:00:00,eed757e35d2d80cb,71,14,target,target,0.02611086145043373,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,271,6504,6528,2014-02-10 00:00:00,2014-02-10 23:00:00,27411fda71eb30bb,71,14,target,target,0.026973148807883263,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,272,6528,6552,2014-02-11 00:00:00,2014-02-11 23:00:00,f51b76b08bfb4651,71,14,target,target,0.02705131098628044,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,273,6552,6576,2014-02-12 00:00:00,2014-02-12 23:00:00,02d667af72edda68,71,14,target,target,0.02744610235095024,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,274,6576,6600,2014-02-13 00:00:00,2014-02-13 23:00:00,69cca7763f32862a,71,14,target,target,0.027375247329473495,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,275,6600,6624,2014-02-14 00:00:00,2014-02-14 23:00:00,1c3f43ecfaa9e092,71,14,target,target,0.0261703934520483,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,276,6624,6648,2014-02-17 00:00:00,2014-02-17 23:00:00,dbda73c9022d186b,71,14,target,target,0.026451895013451576,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,277,6648,6672,2014-02-18 00:00:00,2014-02-18 23:00:00,1ab3231ef2aa2803,71,14,target,target,0.026493346318602562,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,278,6672,6696,2014-02-19 00:00:00,2014-02-19 23:00:00,a6c9d3874b05d3ec,71,14,target,target,0.02681037411093712,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,279,6696,6720,2014-02-20 00:00:00,2014-02-20 23:00:00,c93750493a133dc9,71,14,target,target,0.025911103934049606,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,280,6720,6744,2014-02-21 00:00:00,2014-02-21 23:00:00,6ba78f8daf326b98,71,14,target,target,0.02623061276972294,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,281,6744,6768,2014-02-24 00:00:00,2014-02-24 23:00:00,c3ecadb2d69ba45d,71,14,target,known_future:apparent_temp,0.02726374939084053,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,282,6768,6792,2014-02-25 00:00:00,2014-02-25 23:00:00,cb9e564361300b8d,71,14,target,target,0.02730964496731758,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,283,6792,6816,2014-02-26 00:00:00,2014-02-26 23:00:00,8432360d2ba5f806,71,14,target,target,0.028086625039577484,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,284,6816,6840,2014-02-27 00:00:00,2014-02-27 23:00:00,1ef5c31989c2bd93,71,14,target,target,0.027196617797017097,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,285,6840,6864,2014-02-28 00:00:00,2014-02-28 23:00:00,36421b3ef3c8ac1e,71,14,target,target,0.02665129117667675,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,286,6864,6888,2014-03-03 00:00:00,2014-03-03 23:00:00,f80abae7d6b1bfd2,71,14,target,target,0.02549159899353981,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,287,6888,6912,2014-03-04 00:00:00,2014-03-04 23:00:00,039fb3d9cf88a5ea,71,14,target,target,0.027327589690685272,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,288,6912,6936,2014-03-05 00:00:00,2014-03-05 23:00:00,54a80fa608710013,71,14,target,target,0.02748013846576214,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,289,6936,6960,2014-03-06 00:00:00,2014-03-06 23:00:00,cc0442655da9e927,71,14,target,target,0.02707766182720661,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,290,6960,6984,2014-03-07 00:00:00,2014-03-07 23:00:00,2d60b4c85dcf4c13,71,14,target,target,0.02732720784842968,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,291,6984,7008,2014-03-10 00:00:00,2014-03-10 23:00:00,12040e9fb12ad8f7,71,14,target,target,0.02641948126256466,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,292,7008,7032,2014-03-11 00:00:00,2014-03-11 23:00:00,736e3f1c06a515db,71,14,target,target,0.026893382892012596,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,293,7032,7056,2014-03-12 00:00:00,2014-03-12 23:00:00,6f7db0db12997ea2,71,14,target,target,0.026603657752275467,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,294,7056,7080,2014-03-13 00:00:00,2014-03-13 23:00:00,5e4000c28fb11dd3,71,14,target,target,0.027097782120108604,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,295,7080,7104,2014-03-14 00:00:00,2014-03-14 23:00:00,50c885ba96ac18de,71,14,target,target,0.02687109261751175,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,296,7104,7128,2014-03-17 00:00:00,2014-03-17 23:00:00,34769fa90138fa7e,71,14,target,target,0.027257537469267845,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,297,7128,7152,2014-03-18 00:00:00,2014-03-18 23:00:00,992f8cb87c8927d5,71,14,target,target,0.02922869101166725,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,298,7152,7176,2014-03-19 00:00:00,2014-03-19 23:00:00,f221ecd67c8a2c97,71,14,target,target,0.02871437929570675,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,299,7176,7200,2014-03-20 00:00:00,2014-03-20 23:00:00,ecd299b0608cfc53,71,14,target,target,0.02887183241546154,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,300,7200,7224,2014-03-21 00:00:00,2014-03-21 23:00:00,7e4ad86e78eb7e0e,71,14,target,target,0.028080610558390617,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,301,7224,7248,2014-03-24 00:00:00,2014-03-24 23:00:00,f07133ec760e9733,71,14,target,target,0.026929372921586037,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,302,7248,7272,2014-03-25 00:00:00,2014-03-25 23:00:00,814f977f468336cf,71,14,target,target,0.028467370197176933,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,303,7272,7296,2014-03-26 00:00:00,2014-03-26 23:00:00,86c292f09978d668,71,14,target,target,0.027712436392903328,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,304,7296,7320,2014-03-27 00:00:00,2014-03-27 23:00:00,fa7afaeb3c26e006,71,14,target,target,0.027124568819999695,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,305,7320,7344,2014-03-28 00:00:00,2014-03-28 23:00:00,cb5725753d812043,71,14,target,target,0.02706192061305046,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,306,7344,7368,2014-03-31 00:00:00,2014-03-31 23:00:00,8cba0d26766e77e9,71,14,target,target,0.02595209889113903,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,307,7368,7392,2014-04-01 00:00:00,2014-04-01 23:00:00,dae3217c83bc02da,71,14,target,target,0.026418006047606468,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,308,7392,7416,2014-04-02 00:00:00,2014-04-02 23:00:00,71fe606cc01b02e5,71,14,target,target,0.025946512818336487,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,309,7416,7440,2014-04-03 00:00:00,2014-04-03 23:00:00,b1d1f913cd306d53,71,14,target,known_future:rhum,0.027869386598467827,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,310,7440,7464,2014-04-04 00:00:00,2014-04-04 23:00:00,a6146757f162d092,71,14,target,target,0.025935517624020576,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,311,7464,7488,2014-04-07 00:00:00,2014-04-07 23:00:00,6c717fc754c0453d,71,14,target,target,0.0256180502474308,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,312,7488,7512,2014-04-08 00:00:00,2014-04-08 23:00:00,88f7c92b26d4c9f8,71,14,target,target,0.026067335158586502,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,313,7512,7536,2014-04-09 00:00:00,2014-04-09 23:00:00,8de8c4c2a49ca5be,71,14,target,target,0.02586132474243641,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,314,7536,7560,2014-04-10 00:00:00,2014-04-10 23:00:00,aa15723450c20923,71,14,target,target,0.02579963393509388,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,315,7560,7584,2014-04-11 00:00:00,2014-04-11 23:00:00,7073eceada5cc47f,71,14,target,target,0.025972377508878708,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,316,7584,7608,2014-04-14 00:00:00,2014-04-14 23:00:00,f4b15dc8513147eb,71,14,target,target,0.026315882802009583,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,317,7608,7632,2014-04-15 00:00:00,2014-04-15 23:00:00,ea97482ec486e52a,71,14,target,target,0.025996465235948563,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,318,7632,7656,2014-04-16 00:00:00,2014-04-16 23:00:00,489e02e2880625d1,71,14,target,target,0.02504824474453926,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,319,7656,7680,2014-04-17 00:00:00,2014-04-17 23:00:00,1bfc3c3743b3926c,71,14,target,known_future:temp,0.025681868195533752,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,320,7680,7704,2014-04-18 00:00:00,2014-04-18 23:00:00,425846dfee42c21c,71,14,target,target,0.02502512000501156,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,321,7704,7728,2014-04-21 00:00:00,2014-04-21 23:00:00,5f8b2ccbe6fc2eb2,71,14,target,known_future:temp,0.025263924151659012,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,322,7728,7752,2014-04-22 00:00:00,2014-04-22 23:00:00,171b723a4dddbd84,71,14,target,known_future:temp,0.026953648775815964,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,323,7752,7776,2014-04-23 00:00:00,2014-04-23 23:00:00,8e5fa7e838b573ca,71,14,target,target,0.02603183500468731,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,324,7776,7800,2014-04-24 00:00:00,2014-04-24 23:00:00,041be3788429b51f,71,14,target,target,0.026038335636258125,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,325,7800,7824,2014-04-25 00:00:00,2014-04-25 23:00:00,f149dbb068818917,71,14,target,target,0.026186814531683922,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,326,7824,7848,2014-04-28 00:00:00,2014-04-28 23:00:00,534190060cf1180e,71,14,target,target,0.025563504546880722,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,327,7848,7872,2014-04-29 00:00:00,2014-04-29 23:00:00,26995fe25bff8cf2,71,14,target,target,0.0274992436170578,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,328,7872,7896,2014-04-30 00:00:00,2014-04-30 23:00:00,b3cb8afe193cdfdf,71,14,target,target,0.027678105980157852,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,329,7896,7920,2014-05-01 00:00:00,2014-05-01 23:00:00,6c506e3a536c044b,71,14,target,target,0.027061069384217262,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,330,7920,7944,2014-05-02 00:00:00,2014-05-02 23:00:00,48f343503a77ab8c,71,14,target,target,0.025825973600149155,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,331,7944,7968,2014-05-07 00:00:00,2014-05-07 23:00:00,52a67e16df5c075a,71,14,target,target,0.026532785966992378,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,332,7968,7992,2014-05-08 00:00:00,2014-05-08 23:00:00,172791f81b01275b,71,14,target,target,0.02751045487821102,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,333,7992,8016,2014-05-09 00:00:00,2014-05-09 23:00:00,bab3134d185241aa,71,14,target,target,0.026502197608351707,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,334,8016,8040,2014-05-12 00:00:00,2014-05-12 23:00:00,9cee50347698e7f8,71,14,target,target,0.027001790702342987,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,335,8040,8064,2014-05-13 00:00:00,2014-05-13 23:00:00,1ca103f077884530,71,14,target,known_future:temp,0.027158021926879883,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,336,8064,8088,2014-05-14 00:00:00,2014-05-14 23:00:00,b441c838b2bf801b,71,14,target,target,0.024691011756658554,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,337,8088,8112,2014-05-15 00:00:00,2014-05-15 23:00:00,285c1a370e06bdc9,71,14,target,target,0.026013150811195374,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,338,8112,8136,2014-05-16 00:00:00,2014-05-16 23:00:00,37619ed59498362a,71,14,target,target,0.02530154585838318,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,339,8136,8160,2014-05-19 00:00:00,2014-05-19 23:00:00,52f4a6879af51da1,71,14,target,target,0.025626419112086296,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,340,8160,8184,2014-05-20 00:00:00,2014-05-20 23:00:00,5ba3d9a0986b6fdc,71,14,target,target,0.02522212453186512,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,341,8184,8208,2014-05-21 00:00:00,2014-05-21 23:00:00,5c939037697786a6,71,14,target,known_future:temp,0.026617908850312233,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,342,8208,8232,2014-05-22 00:00:00,2014-05-22 23:00:00,e5a8eca35ec94489,71,14,target,known_future:temp,0.024852443486452103,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,343,8232,8256,2014-05-23 00:00:00,2014-05-23 23:00:00,fbe9f9c2fd7bd419,71,14,target,known_future:temp,0.02568569779396057,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,344,8256,8280,2014-05-26 00:00:00,2014-05-26 23:00:00,f4626f105b7ed3c0,71,14,target,known_future:rhum,0.027549223974347115,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,345,8280,8304,2014-05-27 00:00:00,2014-05-27 23:00:00,7b74b30bb2e82dd9,71,14,target,known_future:temp,0.030244484543800354,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,346,8304,8328,2014-05-28 00:00:00,2014-05-28 23:00:00,c6788ed781cbcde7,71,14,target,known_future:temp,0.029500793665647507,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,347,8328,8352,2014-05-29 00:00:00,2014-05-29 23:00:00,c2fd2658e4156a9c,71,14,target,known_future:temp,0.027620606124401093,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,348,8352,8376,2014-05-30 00:00:00,2014-05-30 23:00:00,2ade18e66529c1ad,71,14,target,known_future:temp,0.02621500939130783,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,349,8376,8400,2014-06-02 00:00:00,2014-06-02 23:00:00,217a60460bd99be1,71,14,target,target,0.02629060298204422,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,350,8400,8424,2014-06-03 00:00:00,2014-06-03 23:00:00,5a14bf84041096bb,71,14,target,known_future:apparent_temp,0.025898784399032593,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,351,8424,8448,2014-06-04 00:00:00,2014-06-04 23:00:00,2539a2aae08aa866,71,14,target,target,0.02632416971027851,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,352,8448,8472,2014-06-05 00:00:00,2014-06-05 23:00:00,a1d6b453a8f2541e,71,14,target,known_future:rhum,0.02955988608300686,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,353,8472,8496,2014-06-09 00:00:00,2014-06-09 23:00:00,39bb23807058d4a5,71,14,target,target,0.02630206197500229,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,354,8496,8520,2014-06-10 00:00:00,2014-06-10 23:00:00,b43aa7bb22ed94db,71,14,target,known_future:rhum,0.02751309983432293,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,355,8520,8544,2014-06-11 00:00:00,2014-06-11 23:00:00,0785c33805877cf2,71,14,target,known_future:rhum,0.027468962594866753,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,356,8544,8568,2014-06-12 00:00:00,2014-06-12 23:00:00,5339d00b4b4aeb56,71,14,target,known_future:apparent_temp,0.027750752866268158,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,357,8568,8592,2014-06-13 00:00:00,2014-06-13 23:00:00,351436d53477d9a6,71,14,target,known_future:temp,0.03141341358423233,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,358,8592,8616,2014-06-16 00:00:00,2014-06-16 23:00:00,386ef992a611db23,71,14,target,known_future:temp,0.029313843697309494,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,359,8616,8640,2014-06-17 00:00:00,2014-06-17 23:00:00,703b40cf98a714b1,71,14,target,known_future:rhum,0.02928139641880989,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,360,8640,8664,2014-06-18 00:00:00,2014-06-18 23:00:00,dc1b78636e355337,71,14,target,known_future:rhum,0.026706798002123833,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,361,8664,8688,2014-06-19 00:00:00,2014-06-19 23:00:00,49a194125487bdac,71,14,target,known_future:temp,0.02649509534239769,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,362,8688,8712,2014-06-20 00:00:00,2014-06-20 23:00:00,8f15ad9ae8a72a69,71,14,target,target,0.026008635759353638,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,363,8712,8736,2014-06-23 00:00:00,2014-06-23 23:00:00,c370f1a6f92baf89,71,14,target,known_future:rhum,0.02773551270365715,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,364,8736,8760,2014-06-24 00:00:00,2014-06-24 23:00:00,ee06fdccf0c6712a,71,14,target,target,0.026322780176997185,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,365,8760,8784,2014-06-25 00:00:00,2014-06-25 23:00:00,706fb18e7acf3966,71,14,target,known_future:temp,0.026631953194737434,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,366,8784,8808,2014-06-26 00:00:00,2014-06-26 23:00:00,95e0afb58d8ce3cb,71,14,target,known_future:temp,0.0265419390052557,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,367,8808,8832,2014-06-27 00:00:00,2014-06-27 23:00:00,3370628e69259f0d,71,14,target,target,0.02555406652390957,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,368,8832,8856,2014-06-30 00:00:00,2014-06-30 23:00:00,048f781edf2c1b9b,71,14,target,target,0.025843685492873192,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,369,8856,8880,2014-07-01 00:00:00,2014-07-01 23:00:00,6024ff2a773de895,71,14,target,target,0.026432054117321968,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,370,8880,8904,2014-07-02 00:00:00,2014-07-02 23:00:00,3ba58f14aae46bd4,71,14,target,target,0.028193125501275063,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,371,8904,8928,2014-07-03 00:00:00,2014-07-03 23:00:00,4b1c7812fabc61e4,71,14,target,target,0.028389474377036095,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,372,8928,8952,2014-07-04 00:00:00,2014-07-04 23:00:00,6968f51e047e7e40,71,14,target,target,0.027347780764102936,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,373,8952,8976,2014-07-07 00:00:00,2014-07-07 23:00:00,ff0640be77fd5343,71,14,target,target,0.026028912514448166,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,374,8976,9000,2014-07-08 00:00:00,2014-07-08 23:00:00,88d24530ae55287b,71,14,target,target,0.02837841399013996,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,375,9000,9024,2014-07-09 00:00:00,2014-07-09 23:00:00,cd0d0365fbac1b55,71,14,target,target,0.02822881191968918,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,376,9024,9048,2014-07-10 00:00:00,2014-07-10 23:00:00,7f8ba92394a3dd41,71,14,target,target,0.028399674221873283,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,377,9048,9072,2014-07-11 00:00:00,2014-07-11 23:00:00,885363a6cdcf4afe,71,14,target,target,0.027566367760300636,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,378,9072,9096,2014-07-14 00:00:00,2014-07-14 23:00:00,7b59d0ccfe64d262,71,14,target,target,0.026537999510765076,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,379,9096,9120,2014-07-15 00:00:00,2014-07-15 23:00:00,0b9155a05907c04c,71,14,target,target,0.025379225611686707,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,380,9120,9144,2014-07-16 00:00:00,2014-07-16 23:00:00,30d9f67590eec6e5,71,14,target,target,0.025472017005085945,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,381,9144,9168,2014-07-17 00:00:00,2014-07-17 23:00:00,a8fdac82910501a1,71,14,target,target,0.025900930166244507,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,382,9168,9192,2014-07-18 00:00:00,2014-07-18 23:00:00,c162ff5baa0605ef,71,14,target,target,0.026182502508163452,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,383,9192,9216,2014-07-21 00:00:00,2014-07-21 23:00:00,5459473ac8a681b4,71,14,target,known_future:temp,0.02587590552866459,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,384,9216,9240,2014-07-22 00:00:00,2014-07-22 23:00:00,7558f76cdea25847,71,14,target,target,0.026834892109036446,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,385,9240,9264,2014-07-23 00:00:00,2014-07-23 23:00:00,00edce4c74feb14f,71,14,target,known_future:temp,0.02606075257062912,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,386,9264,9288,2014-07-24 00:00:00,2014-07-24 23:00:00,6e80feced5348767,71,14,target,known_future:temp,0.027154656127095222,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,387,9288,9312,2014-07-25 00:00:00,2014-07-25 23:00:00,ba3a4bb7373d1dae,71,14,target,target,0.026201024651527405,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,388,9312,9336,2014-07-28 00:00:00,2014-07-28 23:00:00,56d7cc638e16386b,71,14,target,known_future:temp,0.026202237233519554,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,389,9336,9360,2014-07-29 00:00:00,2014-07-29 23:00:00,c03a383165e131f3,71,14,target,known_future:temp,0.026721561327576637,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,390,9360,9384,2014-07-30 00:00:00,2014-07-30 23:00:00,72a30e1e239b01e1,71,14,target,known_future:rhum,0.025795603170990944,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,391,9384,9408,2014-07-31 00:00:00,2014-07-31 23:00:00,9862193138b124ac,71,14,target,known_future:temp,0.026750333607196808,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,392,9408,9432,2014-08-01 00:00:00,2014-08-01 23:00:00,ae3376d1c1709a88,71,14,target,target,0.02534501440823078,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,393,9432,9456,2014-08-04 00:00:00,2014-08-04 23:00:00,2fca429fa42d0264,71,14,target,target,0.025254758074879646,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,394,9456,9480,2014-08-05 00:00:00,2014-08-05 23:00:00,c02d294f4dec6771,71,14,target,known_future:temp,0.025312455371022224,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,395,9480,9504,2014-08-06 00:00:00,2014-08-06 23:00:00,5ee9a07b19029da9,71,14,target,target,0.026662049815058708,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,396,9504,9528,2014-08-07 00:00:00,2014-08-07 23:00:00,41abde2e5c7cfbad,71,14,target,target,0.0275405403226614,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,397,9528,9552,2014-08-08 00:00:00,2014-08-08 23:00:00,e6b7830c7da813ad,71,14,target,target,0.027723917737603188,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,398,9552,9576,2014-08-11 00:00:00,2014-08-11 23:00:00,7079bef0b47340f6,71,14,target,target,0.028089556843042374,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,399,9576,9600,2014-08-12 00:00:00,2014-08-12 23:00:00,9038a9091eb3dd24,71,14,target,target,0.028305234387516975,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,400,9600,9624,2014-08-13 00:00:00,2014-08-13 23:00:00,11df72a275e55697,71,14,target,known_future:rhum,0.02766682207584381,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,401,9624,9648,2014-08-14 00:00:00,2014-08-14 23:00:00,d26379b12bfdfec0,71,14,target,known_future:rhum,0.02873583883047104,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,402,9648,9672,2014-08-18 00:00:00,2014-08-18 23:00:00,eea76000ccc34ca2,71,14,target,target,0.026611370965838432,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,403,9672,9696,2014-08-19 00:00:00,2014-08-19 23:00:00,a809487b86c80895,71,14,target,target,0.02624823898077011,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,404,9696,9720,2014-08-20 00:00:00,2014-08-20 23:00:00,6a0a24ccf0f898d5,71,14,target,target,0.027770284563302994,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
